발송일자,발송관할청,발송집중국,도착집중국,운송선로편코드,운송선로명,운송거리(km),차량톤급(톤),등기소포물량(건),등기통상물량(건),국내특급물량(건)
2019-10-21,경인청,부천우편집중국,제주우편집중국,0414385-030,부천집김포공항배집2-2,10,80,39,0,233
2019-10-21,경인청,부천우편집중국,제주우편집중국,0524249-019,제주집공항도착수집2-1,6,50,39,0,233
2019-10-21,경인청,수원우편집중국,동서울우편집중국,0112061-020,동집수원집왕복1-1,77,180,1787,0,0
2019-10-21,경인청,수원우편집중국,동서울우편집중국,0402020-020,수원집동집왕복2-2,77,80,1278,705,3847
2019-10-21,경인청,수원우편집중국,동서울우편집중국,0402033-019,수원집동집왕1-1,39,180,1426,0,0
2019-10-21,경인청,수원우편집중국,동서울물류센터,0402025-030,수원집동서울물왕복1-1,79,80,958,0,0
2019-10-21,경인청,수원우편집중국,동서울물류센터,0402068-019,수원집동서울물류왕1-1,39,110,1707,0,0
2019-10-21,경인청,수원우편집중국,서서울물류센터,0402026-030,수원집서서울물왕복2-1,99,50,1291,0,0
2019-10-21,경인청,수원우편집중국,서서울물류센터,0402043-019,수원집서서울물왕1-1,53,110,855,0,0
2019-10-21,경인청,수원우편집중국,의정부우편집중국,0403004-030,수원집의정부집왕복2-2,144,80,1527,0,2181
2019-10-21,경인청,수원우편집중국,의정부우편집중국,0403004-040,수원집의정부집왕복2-1,144,180,1857,0,0
2019-10-21,경인청,수원우편집중국,성남우편집중국,0322046-040,천안집수원집왕복2-1,138,80,1028,1267,1308
2019-10-21,경인청,수원우편집중국,성남우편집중국,0403023-019,수원집성남집왕1-1,12,110,1377,0,0
2019-10-21,경인청,수원우편집중국,성남우편집중국,0443001-030,성남집수원집왕복2-1,24,80,1454,0,0
2019-10-21,경인청,수원우편집중국,고양우편집중국,0403005-019,수원집고양집왕복2-1,126,80,958,0,0
2019-10-21,경인청,수원우편집중국,고양우편집중국,0403025-019,수원집고양집왕1-1,66,110,1715,399,612
2019-10-21,경인청,수원우편집중국,안양우편물류센터,0403016-020,수원집안양물왕복2-1,56,110,1921,0,0
2019-10-21,경인청,수원우편집중국,안양우편물류센터,0403019-019,수원집안양물왕1-1,27,180,974,0,0
2019-10-21,경인청,수원우편집중국,안양우편물류센터,0463019-020,안양물수원집왕복1-1,56,110,2319,0,0
2019-10-21,경인청,수원우편집중국,안양우편물류센터,0463022-019,안양물류수원집복1-1,28,180,18,0,0
2019-10-21,경인청,수원우편집중국,부평물류센터,0403026-019,수원집부평물류왕1-1,58,180,1483,0,0
2019-10-21,경인청,수원우편집중국,부평물류센터,0403026-029,수원집부평물류왕1-2,58,180,2270,0,0
2019-10-21,경인청,수원우편집중국,부산우편집중국,0402019-019,수원집부산집왕2-1,356,180,2298,0,0
2019-10-21,경인청,수원우편집중국,부산우편집중국,0402019-030,수원집부산집왕2-1,356,110,1382,0,0
2019-10-21,경인청,수원우편집중국,창원우편집중국,0402038-019,수원집창원집왕2-1,333,110,1686,0,0
2019-10-21,경인청,수원우편집중국,울산우편집중국,0402037-019,수원집울산집왕2-1,371,180,1823,0,0
2019-10-21,경인청,수원우편집중국,대전우편집중국,0402031-010,수원집대전집왕복2-1,287,80,930,0,0
2019-10-21,경인청,수원우편집중국,청주우편집중국,0402046-019,수원집천안집청주집왕2-1,102,180,1727,0,0
2019-10-21,경인청,수원우편집중국,천안우편집중국,0322046-040,천안집수원집왕복2-1,138,80,750,0,0
2019-10-21,경인청,수원우편집중국,천안우편집중국,0402046-019,수원집천안집청주집왕2-1,102,180,395,0,0
2019-10-21,경인청,수원우편집중국,대전교환센터,0401001-019,수원집센터왕복1-1,287,110,296,0,5895
2019-10-21,경인청,수원우편집중국,대전교환센터,0401001-150,수원집센터왕복1-2,287,180,1161,0,0
2019-10-21,경인청,수원우편집중국,대전교환센터,0401001-170,수원집센터왕복1-4,287,110,3045,0,0
2019-10-21,경인청,수원우편집중국,대전교환센터,0401001-180,수원집센터왕복1-1,287,110,777,0,0
2019-10-21,경인청,수원우편집중국,대전교환센터,0401006-019,수원집센터왕1-1,143,110,1545,0,0
2019-10-21,경인청,수원우편집중국,대전교환센터,0401006-029,수원집센터왕1-2,143,180,2281,0,0
2019-10-21,경인청,수원우편집중국,대전교환센터,0401006-039,수원집센터왕2-1,143,180,2516,0,0
2019-10-21,경인청,수원우편집중국,광주우편집중국,0402030-020,수원집전주집광주집왕2-1,263,180,687,0,0
2019-10-21,경인청,수원우편집중국,대구우편집중국,0402036-010,수원집대구집왕2-1,260,110,1634,0,0
2019-10-21,경인청,수원우편집중국,대구우편집중국,0402036-019,수원집대구집왕2-1,260,110,2236,0,0
2019-10-21,경인청,수원우편집중국,전주우편집중국,0402030-020,수원집전주집광주집왕2-1,263,180,839,0,0
2019-10-21,경인청,수원우편집중국,원주우편집중국,0402001-020,수원집원주집왕복2-1,196,110,763,0,727
2019-10-21,경인청,의정부우편집중국,동서울우편집중국,0112065-010,동집의정부집왕복1-1,56,180,1338,0,0
2019-10-21,경인청,의정부우편집중국,동서울우편집중국,0112065-040,동집의정부집왕복1-2,56,110,604,0,0
2019-10-21,경인청,의정부우편집중국,동서울우편집중국,0422024-080,의정부집동집왕복2-1,55,110,779,0,0
2019-10-21,경인청,의정부우편집중국,동서울우편집중국,0422024-090,의정부집동집왕복2-2,55,110,859,0,0
2019-10-21,경인청,의정부우편집중국,동서울물류센터,0422031-030,의정부집동서울물왕복1-1,56,110,1102,0,0
2019-10-21,경인청,의정부우편집중국,동서울물류센터,0422069-019,의정부집동서울물왕1-1,28,50,424,0,0
2019-10-21,경인청,의정부우편집중국,서서울물류센터,0422032-020,의정부집서서울물왕복2-1,85,110,1129,0,0
2019-10-21,경인청,의정부우편집중국,서서울물류센터,0422061-019,의정부집서서울물왕1-1,49,45,274,0,0
2019-10-21,경인청,의정부우편집중국,부천우편집중국,0413003-070,부천집의정부집왕복2-1,106,110,4,4943,4306
2019-10-21,경인청,의정부우편집중국,부천우편집중국,0423031-030,의정부집부천집왕1-2,53,14,8,0,0
