연월,항만,구분,입항_선박수,입항_총톤수,출항_선박수,출항_총톤수
202401,호산,연안선,3,1750,3,1750
202402,경인,국적선,0,0,0,0
202402,경인,외국선,6,28136,6,28136
202402,경인,연안선,25,36678,24,33135
202402,고현,국적선,16,127526,17,132916
202402,고현,외국선,2,10552,5,430479
202402,고현,연안선,142,211678,141,210562
202402,광양,국적선,218,2647848,217,2721224
202402,광양,외국선,592,17891961,600,17927936
202402,광양,연안선,939,2525813,932,2512969
202402,군산,국적선,31,388935,33,394857
202402,군산,외국선,105,2593133,110,2698048
202402,군산,연안선,147,308479,143,297819
202402,기타,국적선,0,0,0,0
202402,기타,외국선,0,0,0,0
202402,기타,연안선,8,226912,22,238123
202402,대산,국적선,52,468674,45,444805
202402,대산,외국선,152,4598808,157,4786779
202402,대산,연안선,268,690416,277,731034
202402,동해.묵호,국적선,4,124219,3,83387
202402,동해.묵호,외국선,70,809441,67,718141
202402,동해.묵호,연안선,147,838451,144,846912
202402,마산,국적선,27,505659,30,582344
202402,마산,외국선,109,3766724,110,3875361
202402,마산,연안선,314,660720,312,665377
202402,목포,국적선,6,304978,8,313795
202402,목포,외국선,53,1719032,54,1811245
202402,목포,연안선,578,1479705,567,1302454
202402,보령,국적선,1,88494,0,0
202402,보령,외국선,18,1347743,17,1196155
202402,보령,연안선,27,186727,27,188015
202402,부산,국적선,459,5406209,452,5224194
202402,부산,외국선,1250,42176026,1245,41427329
202402,부산,연안선,1528,1318884,1536,1381102
202402,삼척,국적선,0,0,0,0
202402,삼척,외국선,0,0,0,0
202402,삼척,연안선,70,323843,71,325713
202402,삼천포,국적선,0,0,0,0
202402,삼천포,외국선,14,608905,14,612416
202402,삼천포,연안선,52,47736,51,48017
202402,서귀포,국적선,0,0,0,0
202402,서귀포,외국선,7,852243,7,852243
202402,서귀포,연안선,23,47717,22,51172
202402,속초,국적선,0,0,0,0
202402,속초,외국선,2,33074,3,33924
202402,속초,연안선,2,638,2,638
202402,여수,국적선,26,536167,26,536167
202402,여수,외국선,272,10576445,264,10249650
202402,여수,연안선,512,288695,504,288089
202402,옥계,국적선,6,40935,5,33488
202402,옥계,외국선,3,93339,3,93339
202402,옥계,연안선,52,206447,53,208557
202402,옥포,국적선,2,47002,3,88988
202402,옥포,외국선,8,41464,9,56002
202402,옥포,연안선,95,137078,106,151613
202402,완도,국적선,0,0,0,0
202402,완도,외국선,1,499,1,499
202402,완도,연안선,93,991249,87,990163
202402,울산,국적선,199,1684810,217,1608059
202402,울산,외국선,583,13383793,586,14079850
202402,울산,연안선,1016,1434241,1016,1479800
202402,인천,국적선,79,1594462,80,1513729
202402,인천,외국선,463,11096559,473,11521998
202402,인천,연안선,478,1345992,471,1339160
202402,장항,국적선,0,0,0,0
202402,장항,외국선,5,16752,4,13765
202402,장항,연안선,16,19501,18,20044
202402,제주,국적선,0,0,0,0
202402,제주,외국선,3,193710,3,193710
202402,제주,연안선,446,4211782,447,4212146
202402,진해,국적선,4,4510,4,4510
202402,진해,외국선,8,18924,10,51161
202402,진해,연안선,136,227194,138,226834
202402,태안,국적선,0,0,1,43956
202402,태안,외국선,9,562180,8,522556
202402,태안,연안선,12,7049,12,7049
202402,통영,국적선,21,9283,22,10494
202402,통영,외국선,50,21741,50,21741
202402,통영,연안선,34,20896,33,17226
202402,평택.당진,국적선,54,867346,57,1066719
202402,평택.당진,외국선,329,9596066,327,9563555
202402,평택.당진,연안선,252,633221,251,633950
202402,포항,국적선,50,678687,45,556674
202402,포항,외국선,155,2761814,133,2722502
202402,포항,연안선,184,435113,189,455182
202402,하동,국적선,0,0,0,0
202402,하동,외국선,6,412379,6,353527
202402,하동,연안선,8,8802,8,8802
202402,호산,국적선,1,93769,2,132622
202402,호산,외국선,8,705450,7,650504
202402,호산,연안선,4,2132,4,2132
202403,경인,국적선,0,0,0,0
202403,경인,외국선,6,27374,6,27374
202403,경인,연안선,25,40888,26,44431
202403,고현,국적선,28,195449,26,186027
202403,고현,외국선,2,9012,6,472865
202403,고현,연안선,177,229377,176,223327
202403,광양,국적선,260,2850577,262,2670742
202403,광양,외국선,668,21296199,683,21434182
202403,광양,연안선,998,2625885,997,2596977
202403,군산,국적선,34,504326,37,521578
202403,군산,외국선,117,2349308,109,2244690
202403,군산,연안선,161,363626,158,336009
202403,기타,국적선,0,0,0,0
202403,기타,외국선,0,0,0,0
202403,기타,연안선,47,391757,13,153763
202403,대산,국적선,59,382275,53,349210
202403,대산,외국선,175,5951191,174,5884353
202403,대산,연안선,306,705198,314,894299
202403,동해.묵호,국적선,7,151098,7,187322
202403,동해.묵호,외국선,67,577712,72,736868
202403,동해.묵호,연안선,202,1024057,204,1047102
202403,마산,국적선,34,392175,35,407205
202403,마산,외국선,116,3649767,119,3707669
202403,마산,연안선,323,664423,326,649248
202403,목포,국적선,14,599537,13,591295
202403,목포,외국선,63,1928951,61,2146325
202403,목포,연안선,660,1365004,675,1697277
202403,보령,국적선,0,0,1,88494
202403,보령,외국선,18,1453351,20,1681539
202403,보령,연안선,28,226013,29,226309
202403,부산,국적선,498,4898711,491,4521624
202403,부산,외국선,1415,50970429,1435,50731716
202403,부산,연안선,1759,1551240,1760,1548668
202403,삼척,국적선,0,0,0,0
202403,삼척,외국선,0,0,0,0
202403,삼척,연안선,110,497251,109,495765
202403,삼천포,국적선,1,19,0,0
202403,삼천포,외국선,11,570208,11,520388
202403,삼천포,연안선,67,55779,64,45891
202403,서귀포,국적선,0,0,0,0
202403,서귀포,외국선,11,1445664,11,1445664
202403,서귀포,연안선,34,57049,36,59397
202403,속초,국적선,0,0,0,0
202403,속초,외국선,1,638,1,638
202403,속초,연안선,6,1935,4,1527
202403,여수,국적선,13,393893,10,201701
202403,여수,외국선,271,10650083,272,10519654
202403,여수,연안선,533,441478,534,455744
202403,옥계,국적선,6,37083,7,44530
202403,옥계,외국선,3,66709,3,66709
202403,옥계,연안선,75,310642,74,309006
202403,옥포,국적선,6,64321,6,64321
202403,옥포,외국선,5,61822,8,398222
202403,옥포,연안선,198,266535,203,266896
202403,완도,국적선,1,97,0,0
202403,완도,외국선,1,499,1,499
202403,완도,연안선,136,1109750,138,1109855
202403,울산,국적선,226,1879784,217,1862427
202403,울산,외국선,642,15838654,655,16216072
202403,울산,연안선,1129,1828055,1131,1616958
202403,인천,국적선,91,1420466,88,1530973
202403,인천,외국선,517,12827233,517,12773666
202403,인천,연안선,608,1725947,617,1728447
202403,장항,국적선,0,0,0,0
202403,장항,외국선,6,24411,7,27398
202403,장항,연안선,11,23533,11,23481
202403,제주,국적선,0,0,0,0
202403,제주,외국선,12,870579,12,870579
202403,제주,연안선,462,4821093,455,4795696
202403,진해,국적선,1,1545,1,1545
202403,진해,외국선,14,62272,13,33117
202403,진해,연안선,154,252403,154,244175
202403,태안,국적선,1,43956,0,0
202403,태안,외국선,7,307110,9,435032
202403,태안,연안선,13,9002,13,9002
202403,통영,국적선,21,10942,22,7768
202403,통영,외국선,35,17357,35,17357
202403,통영,연안선,24,5894,25,9284
202403,평택.당진,국적선,59,1228764,56,1176761
202403,평택.당진,외국선,385,10412748,386,10484621
202403,평택.당진,연안선,302,757048,308,769957
202403,포항,국적선,61,332735,59,473813
202403,포항,외국선,156,3261468,168,2910850
202403,포항,연안선,256,543873,250,536244
202403,하동,국적선,0,0,0,0
202403,하동,외국선,5,364959,5,325547
202403,하동,연안선,7,3259,7,3259
202403,호산,국적선,2,131719,2,131719
202403,호산,외국선,6,594934,7,649880
202403,호산,연안선,4,3850,4,3850
202404,경인,국적선,0,0,0,0
202404,경인,외국선,5,22470,5,22470
202404,경인,연안선,38,50973,35,44895
202404,고현,국적선,31,245147,32,248855
202404,고현,외국선,3,16589,7,417508
202404,고현,연안선,136,156882,141,163725
202404,광양,국적선,242,3194532,238,3249152
202404,광양,외국선,677,20813664,677,21617802
202404,광양,연안선,1025,2790842,1016,2661918
202404,군산,국적선,33,705752,34,707136
202404,군산,외국선,130,2775300,128,2805234
202404,군산,연안선,210,383035,213,408367
202404,기타,국적선,0,0,0,0
202404,기타,외국선,0,0,0,0
202404,기타,연안선,44,300840,17,548287
202404,대산,국적선,48,260538,39,202472
202404,대산,외국선,181,5159380,177,4982006
202404,대산,연안선,315,741711,326,803220
202404,동해.묵호,국적선,4,51395,5,56003
202404,동해.묵호,외국선,82,850330,84,843222
202404,동해.묵호,연안선,188,1042464,185,999757
202404,마산,국적선,31,549263,29,477984
202404,마산,외국선,126,3851336,120,3812010
202404,마산,연안선,352,922548,352,928449
202404,목포,국적선,17,661594,15,595815
202404,목포,외국선,50,1687323,55,1961299
202404,목포,연안선,706,1946919,711,1729547
202404,보령,국적선,2,66358,2,66358
202404,보령,외국선,20,1606850,19,1542809
202404,보령,연안선,24,165324,23,165028
202404,부산,국적선,497,5427626,493,5211427
202404,부산,외국선,1482,49132934,1473,48935170
202404,부산,연안선,1734,1630570,1742,1704303
202404,삼척,국적선,0,0,0,0
202404,삼척,외국선,0,0,0,0
202404,삼척,연안선,109,447275,110,450361
202404,삼천포,국적선,1,48042,1,48042
202404,삼천포,외국선,6,278438,7,368562
202404,삼천포,연안선,48,31519,50,40497
202404,서귀포,국적선,0,0,0,0
202404,서귀포,외국선,16,2109218,16,2109218
202404,서귀포,연안선,35,56126,34,55073
202404,속초,국적선,0,0,0,0
202404,속초,외국선,4,85157,3,84108
202404,속초,연안선,7,1752,6,2080
202404,여수,국적선,15,206281,12,122755
202404,여수,외국선,265,10075448,268,10345717
202404,여수,연안선,504,293956,506,272957
202404,옥계,국적선,4,29788,4,29788
202404,옥계,외국선,1,32858,0,0
202404,옥계,연안선,74,309764,72,297258
202404,옥포,국적선,6,99252,5,57266
202404,옥포,외국선,6,41495,5,34945
202404,옥포,연안선,218,296198,212,291562
202404,완도,국적선,0,0,1,444
202404,완도,외국선,0,0,0,0
202404,완도,연안선,134,1102568,134,1102496
202404,울산,국적선,209,1926180,208,2131341
202404,울산,외국선,587,14689721,606,15765914
202404,울산,연안선,1146,1644755,1155,1619281
202404,인천,국적선,81,1040559,85,981289
202404,인천,외국선,505,13063416,507,12972344
202404,인천,연안선,629,1734950,636,1729513
202404,장항,국적선,0,0,0,0
202404,장항,외국선,9,33022,8,30117
202404,장항,연안선,11,27826,12,27940
202404,제주,국적선,1,156331,1,156331
202404,제주,외국선,16,943831,16,943831
202404,제주,연안선,450,4602394,456,4626663
202404,진해,국적선,1,796,1,796
202404,진해,외국선,14,44984,15,74139
202404,진해,연안선,129,169640,127,170223
202404,태안,국적선,2,79454,2,83683
202404,태안,외국선,7,365512,7,370116
202404,태안,연안선,7,3917,7,3917
202404,통영,국적선,29,5267,28,7596
202404,통영,외국선,36,15579,34,15551
202404,통영,연안선,37,13638,35,9268
202404,평택.당진,국적선,64,1754112,67,1660660
202404,평택.당진,외국선,379,9993511,387,10041674
202404,평택.당진,연안선,288,717006,281,720522
202404,포항,국적선,54,538286,56,574481
202404,포항,외국선,151,2836638,164,3339310
202404,포항,연안선,230,512401,234,520686
202404,하동,국적선,0,0,0,0
202404,하동,외국선,4,237531,5,366001
202404,하동,연안선,6,5380,6,5380
202404,호산,국적선,1,93769,1,93769
202404,호산,외국선,4,401882,4,401882
202404,호산,연안선,0,0,0,0
202405,경인,국적선,1,1057,1,1057
202405,경인,외국선,5,26625,5,26625
202405,경인,연안선,48,55229,51,60940
202405,고현,국적선,33,258375,29,226996
202405,고현,외국선,1,4515,4,362061
202405,고현,연안선,154,182564,150,176399
202405,광양,국적선,257,3451841,270,3214448
202405,광양,외국선,692,21019319,685,20526104
202405,광양,연안선,1003,2846372,994,2955276
202405,군산,국적선,35,902824,34,831441
202405,군산,외국선,126,3002539,129,2869855
202405,군산,연안선,195,365478,194,345025
202405,기타,국적선,0,0,0,0
202405,기타,외국선,0,0,0,0
202405,기타,연안선,20,492983,13,152946
202405,대산,국적선,56,463474,41,382411
202405,대산,외국선,164,5094641,168,4994211
202405,대산,연안선,306,708329,313,756180
202405,동해.묵호,국적선,2,5605,1,997
202405,동해.묵호,외국선,65,571442,65,621586
202405,동해.묵호,연안선,193,980323,194,1018049
202405,마산,국적선,25,425770,26,491518
202405,마산,외국선,118,3532681,120,3498098
202405,마산,연안선,340,849039,340,840894
202405,목포,국적선,13,631359,16,705380
202405,목포,외국선,60,1874460,61,1952502
202405,목포,연안선,724,1602714,724,1833832
202405,보령,국적선,0,0,0,0
202405,보령,외국선,18,1440671,18,1444264
202405,보령,연안선,19,31422,19,31422
202405,부산,국적선,488,5881206,494,5728474
202405,부산,외국선,1460,49434768,1465,48642921
202405,부산,연안선,1761,1582695,1763,1579719
202405,삼척,국적선,0,0,0,0
202405,삼척,외국선,0,0,0,0
202405,삼척,연안선,105,435772,106,433419
202405,삼천포,국적선,0,0,0,0
202405,삼천포,외국선,7,308508,6,263795
202405,삼천포,연안선,49,52508,51,51893
202405,서귀포,국적선,0,0,0,0
202405,서귀포,외국선,16,2207745,16,2207745
202405,서귀포,연안선,69,55515,70,55756
202405,속초,국적선,0,0,0,0
202405,속초,외국선,8,2623,9,3672
202405,속초,연안선,0,0,1,13
202405,여수,국적선,15,376107,19,463505
202405,여수,외국선,275,9714686,280,9879878
202405,여수,연안선,522,301619,520,298134
202405,옥계,국적선,6,44682,6,44682
202405,옥계,외국선,0,0,1,32858
202405,옥계,연안선,74,282036,74,287262
202405,옥포,국적선,8,180278,9,222264
202405,옥포,외국선,9,59548,12,692877
202405,옥포,연안선,250,327946,248,322753
202405,완도,국적선,1,444,0,0
202405,완도,외국선,0,0,0,0
202405,완도,연안선,137,1186350,142,1187257
202405,울산,국적선,201,1582279,204,1550918
202405,울산,외국선,625,14992844,631,15828846
202405,울산,연안선,1190,1661522,1197,1681557
202405,인천,국적선,76,991765,81,1032980
202405,인천,외국선,507,12346399,505,12304840
202405,인천,연안선,613,1632929,617,1626992
202405,장항,국적선,0,0,0,0
202405,장항,외국선,6,19376,7,22281
202405,장항,연안선,10,23671,10,23671
202405,제주,국적선,0,0,0,0
202405,제주,외국선,11,690173,11,690173
202405,제주,연안선,461,5103438,458,5092484
202405,진해,국적선,2,3194,2,3194
202405,진해,외국선,7,46181,7,46181
202405,진해,연안선,134,211751,137,224100
202405,태안,국적선,0,0,1,39727
202405,태안,외국선,6,409487,5,294117
202405,태안,연안선,8,5686,8,5686
202405,통영,국적선,29,5032,29,5610
202405,통영,외국선,42,23554,43,23567
